student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,lab_performance,previous_related_score,cgpa,credits,is_practical,class_avg_score,trend_indicator,weakness_severity,needs_intervention
STU_01726,Python Programming,PYTHON301,3,above_avg,62.4,69.8,60.3,64.3,7.55,2,1,65.0,0,0,0
STU_01726,DSA Laboratory,DSAL301,3,above_avg,46.7,73.6,46.4,45.4,7.55,1,1,65.0,0,2,0
STU_01727,Engineering Mathematics-IV,MATH401,4,topper,70.0,76.9,76.8,73.9,9.06,4,0,48.0,-1,0,0
STU_01727,Operating Systems,OS401,4,topper,79.0,95.5,47.7,78.5,9.06,4,0,48.0,1,0,0
STU_01727,Computer Networks,CN401,4,topper,85.3,92.9,69.8,66.7,9.06,4,0,48.0,-1,0,0
STU_01727,Software Engineering,SE401,4,topper,60.7,99.1,61.9,85.3,9.06,4,0,48.0,-1,1,0
STU_01727,Microcontroller & Embedded Systems,MES401,4,topper,83.7,99.2,76.5,71.7,9.06,4,0,48.0,0,0,0
STU_01727,Microcontroller Lab,MESL401,4,topper,79.6,98.7,87.3,62.4,9.06,1,1,48.0,1,0,0
STU_01727,Computer Networks Lab,CNL401,4,topper,95.3,93.4,100.0,71.7,9.06,1,1,48.0,0,0,0
STU_01728,Automata Theory,ITPCC509,5,topper,76.4,88.5,63.0,91.6,7.73,4,0,55.0,0,0,0
STU_01728,Design & Analysis of Algorithms,ITPCC501,5,topper,83.0,100.0,100.0,74.6,7.73,3,0,55.0,0,0,0
STU_01728,Cloud Computing Laboratory,ITLBC506,5,topper,93.1,100.0,100.0,63.3,7.73,1,1,55.0,-1,0,0
STU_01728,Mobile App Development Lab,ITLBC507,5,topper,99.5,100.0,100.0,89.6,7.73,1,1,55.0,1,0,0
STU_01729,Cryptography & Network Security,ITPCC611,6,above_avg,46.3,81.0,52.0,35.7,6.85,4,0,56.5,0,1,0
STU_01729,Cryptography Lab,ITLBC608,6,above_avg,76.5,79.8,70.4,53.6,6.85,1,1,56.5,0,0,0
STU_01729,Data Science Laboratory,ITLBC609,6,above_avg,59.1,86.9,74.8,64.2,6.85,1,1,56.5,0,1,0
STU_01729,DevOps Laboratory,ITSBL603,6,above_avg,74.4,79.8,72.5,68.1,6.85,2,1,56.5,1,0,0
STU_01730,Engineering Mathematics-IV,MATH401,4,struggling,2.0,61.2,0.0,14.7,2.46,4,0,55.0,0,4,1
STU_01730,Operating Systems,OS401,4,struggling,2.0,44.1,2.2,5.0,2.46,4,0,55.0,-1,4,1
STU_01730,Computer Networks,CN401,4,struggling,5.9,43.3,0.0,6.2,2.46,4,0,55.0,-1,4,1
STU_01730,Software Engineering,SE401,4,struggling,4.5,49.6,24.2,6.9,2.46,4,0,55.0,0,4,1
STU_01730,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,60.1,1.0,10.6,2.46,4,0,55.0,-1,4,1
STU_01730,Microcontroller Lab,MESL401,4,struggling,2.0,55.2,10.5,15.2,2.46,1,1,55.0,0,4,1
STU_01730,Computer Networks Lab,CNL401,4,struggling,18.9,58.1,26.7,12.8,2.46,1,1,55.0,0,4,1
STU_01731,Cryptography & Network Security,ITPCC611,6,strong,46.0,100.0,41.4,64.2,8.09,4,0,52.3,0,2,0
STU_01731,Cryptography Lab,ITLBC608,6,strong,74.9,88.2,79.9,74.2,8.09,1,1,52.3,0,0,0
STU_01731,Data Science Laboratory,ITLBC609,6,strong,76.1,85.4,90.5,80.9,8.09,1,1,52.3,0,0,0
STU_01731,DevOps Laboratory,ITSBL603,6,strong,72.8,90.2,84.1,33.4,8.09,2,1,52.3,1,0,0
STU_01732,Engineering Mathematics-III,MATH301,3,struggling,22.7,48.0,43.6,17.1,1.65,4,0,57.3,-1,4,1
STU_01732,Data Structures and Algorithms,DSA301,3,struggling,12.6,60.0,0.0,18.7,1.65,4,0,57.3,0,4,1
STU_01732,Database Management Systems,DBMS301,3,struggling,19.7,51.4,19.4,27.5,1.65,4,0,57.3,-1,4,1
STU_01732,Digital Logic & Design,DLDA301,3,struggling,2.0,59.5,31.6,5.0,1.65,4,0,57.3,-1,4,1
STU_01732,Python Programming,PYTHON301,3,struggling,2.5,43.7,30.8,20.3,1.65,2,1,57.3,0,4,1
STU_01732,DSA Laboratory,DSAL301,3,struggling,13.8,47.3,45.0,19.1,1.65,1,1,57.3,0,4,1
STU_01733,Automata Theory,ITPCC509,5,topper,97.4,88.4,87.7,79.9,10.0,4,0,62.7,1,0,0
STU_01733,Design & Analysis of Algorithms,ITPCC501,5,topper,100.0,96.5,100.0,86.5,10.0,3,0,62.7,1,0,0
STU_01733,Cloud Computing Laboratory,ITLBC506,5,topper,97.7,86.0,100.0,71.4,10.0,1,1,62.7,1,0,0
STU_01733,Mobile App Development Lab,ITLBC507,5,topper,98.7,94.7,100.0,75.1,10.0,1,1,62.7,1,0,0
STU_01734,Artificial Intelligence,ITPCC710,7,struggling,25.7,21.5,16.1,32.2,3.01,4,0,61.0,-1,4,1
STU_01734,AI Laboratory,ITLBC711,7,struggling,28.9,44.3,38.8,16.3,3.01,1,1,61.0,-1,4,1
STU_01734,Data Analytics Lab,ITLBC712,7,struggling,29.6,39.2,39.9,26.7,3.01,1,1,61.0,-1,4,1
STU_01735,Engineering Mathematics-III,MATH301,3,above_avg,46.9,66.9,14.3,51.9,6.43,4,0,49.7,1,2,0
STU_01735,Data Structures and Algorithms,DSA301,3,above_avg,18.9,80.6,41.5,42.3,6.43,4,0,49.7,-1,3,1
STU_01735,Database Management Systems,DBMS301,3,above_avg,49.9,63.5,54.2,41.1,6.43,4,0,49.7,0,2,0
STU_01735,Digital Logic & Design,DLDA301,3,above_avg,61.1,57.0,48.3,56.1,6.43,4,0,49.7,1,0,0
STU_01735,Python Programming,PYTHON301,3,above_avg,61.6,82.0,62.4,50.5,6.43,2,1,49.7,0,1,0
STU_01735,DSA Laboratory,DSAL301,3,above_avg,66.2,87.2,66.2,43.8,6.43,1,1,49.7,0,0,0
STU_01736,Cryptography & Network Security,ITPCC611,6,improving,41.2,91.7,42.0,45.1,5.04,4,0,42.0,1,2,0
STU_01736,Cryptography Lab,ITLBC608,6,improving,71.0,97.0,93.3,58.8,5.04,1,1,42.0,1,0,0
STU_01736,Data Science Laboratory,ITLBC609,6,improving,70.4,94.1,71.7,33.0,5.04,1,1,42.0,1,0,0
STU_01736,DevOps Laboratory,ITSBL603,6,improving,65.1,91.7,75.4,49.2,5.04,2,1,42.0,1,1,0
STU_01737,Cryptography & Network Security,ITPCC611,6,average,39.0,62.5,52.8,52.0,5.33,4,0,37.7,1,3,1
STU_01737,Cryptography Lab,ITLBC608,6,average,60.8,54.1,81.6,43.1,5.33,1,1,37.7,0,2,0
STU_01737,Data Science Laboratory,ITLBC609,6,average,66.3,48.6,75.0,42.2,5.33,1,1,37.7,0,1,0
STU_01737,DevOps Laboratory,ITSBL603,6,average,46.5,59.1,34.6,56.8,5.33,2,1,37.7,0,2,0
STU_01738,Engineering Mathematics-IV,MATH401,4,failing,2.0,40.3,12.7,2.0,1.37,4,0,51.9,-1,4,1
STU_01738,Operating Systems,OS401,4,failing,2.0,36.4,0.0,35.9,1.37,4,0,51.9,-1,4,1
STU_01738,Computer Networks,CN401,4,failing,2.0,45.3,0.0,5.0,1.37,4,0,51.9,-1,4,1
STU_01738,Software Engineering,SE401,4,failing,36.1,34.6,40.3,45.8,1.37,4,0,51.9,-1,4,1
STU_01738,Microcontroller & Embedded Systems,MES401,4,failing,38.3,49.5,30.2,6.6,1.37,4,0,51.9,0,4,1
STU_01738,Microcontroller Lab,MESL401,4,failing,26.6,21.6,42.8,5.0,1.37,1,1,51.9,-1,4,1
STU_01738,Computer Networks Lab,CNL401,4,failing,18.3,25.2,49.9,5.0,1.37,1,1,51.9,-1,4,1
STU_01739,Engineering Mathematics-III,MATH301,3,strong,69.6,91.6,67.4,79.7,6.52,4,0,51.9,0,0,0
STU_01739,Data Structures and Algorithms,DSA301,3,strong,59.9,72.7,79.8,63.8,6.52,4,0,51.9,1,1,0
STU_01739,Database Management Systems,DBMS301,3,strong,62.6,87.1,75.2,57.4,6.52,4,0,51.9,0,1,0
STU_01739,Digital Logic & Design,DLDA301,3,strong,94.9,75.0,70.5,66.0,6.52,4,0,51.9,-1,0,0
STU_01739,Python Programming,PYTHON301,3,strong,79.5,94.3,99.5,64.6,6.52,2,1,51.9,1,0,0
STU_01739,DSA Laboratory,DSAL301,3,strong,81.7,77.7,80.7,78.9,6.52,1,1,51.9,1,0,0
STU_01740,Engineering Mathematics-III,MATH301,3,average,33.5,78.1,21.3,54.5,5.28,4,0,54.8,1,3,1
STU_01740,Data Structures and Algorithms,DSA301,3,average,30.8,61.9,20.1,37.1,5.28,4,0,54.8,0,4,1
STU_01740,Database Management Systems,DBMS301,3,average,22.7,67.0,23.7,38.2,5.28,4,0,54.8,0,4,1
STU_01740,Digital Logic & Design,DLDA301,3,average,30.1,72.0,41.5,40.7,5.28,4,0,54.8,0,3,1
STU_01740,Python Programming,PYTHON301,3,average,59.9,64.8,69.9,45.6,5.28,2,1,54.8,0,1,0
STU_01740,DSA Laboratory,DSAL301,3,average,48.2,63.3,60.8,20.9,5.28,1,1,54.8,0,2,1
STU_01741,Engineering Mathematics-III,MATH301,3,above_avg,42.7,81.5,45.9,44.3,6.29,4,0,67.2,1,2,0
STU_01741,Data Structures and Algorithms,DSA301,3,above_avg,42.2,78.5,50.0,78.6,6.29,4,0,67.2,-1,2,0
STU_01741,Database Management Systems,DBMS301,3,above_avg,65.1,73.5,25.2,59.4,6.29,4,0,67.2,0,0,0
STU_01741,Digital Logic & Design,DLDA301,3,above_avg,33.3,84.1,53.0,68.7,6.29,4,0,67.2,0,3,1
STU_01741,Python Programming,PYTHON301,3,above_avg,64.4,97.6,74.7,66.3,6.29,2,1,67.2,0,1,0
STU_01741,DSA Laboratory,DSAL301,3,above_avg,75.1,89.9,100.0,36.0,6.29,1,1,67.2,1,0,0
STU_01742,Automata Theory,ITPCC509,5,average,22.5,78.7,0.0,54.9,6.49,4,0,56.5,1,3,1
STU_01742,Design & Analysis of Algorithms,ITPCC501,5,average,37.7,77.4,12.8,61.2,6.49,3,0,56.5,0,2,0
STU_01742,Cloud Computing Laboratory,ITLBC506,5,average,55.5,80.5,56.2,38.8,6.49,1,1,56.5,0,1,0
STU_01742,Mobile App Development Lab,ITLBC507,5,average,59.9,89.8,66.1,45.8,6.49,1,1,56.5,1,1,0
STU_01743,Engineering Mathematics-III,MATH301,3,strong,63.9,76.8,44.2,73.3,8.34,4,0,60.5,0,1,0
STU_01743,Data Structures and Algorithms,DSA301,3,strong,74.6,81.8,66.5,88.6,8.34,4,0,60.5,0,0,0
STU_01743,Database Management Systems,DBMS301,3,strong,74.8,77.1,59.4,72.5,8.34,4,0,60.5,1,0,0
STU_01743,Digital Logic & Design,DLDA301,3,strong,64.3,86.4,49.3,64.3,8.34,4,0,60.5,0,0,0
STU_01743,Python Programming,PYTHON301,3,strong,79.4,78.0,88.8,64.7,8.34,2,1,60.5,0,0,0
STU_01743,DSA Laboratory,DSAL301,3,strong,89.0,68.0,91.0,73.2,8.34,1,1,60.5,0,0,0
STU_01744,Artificial Intelligence,ITPCC710,7,above_avg,33.1,79.1,42.0,34.8,7.1,4,0,55.0,0,3,1
STU_01744,AI Laboratory,ITLBC711,7,above_avg,81.4,84.1,92.9,71.6,7.1,1,1,55.0,0,0,0
STU_01744,Data Analytics Lab,ITLBC712,7,above_avg,88.5,85.8,97.1,32.8,7.1,1,1,55.0,-1,0,0
STU_01745,Cryptography & Network Security,ITPCC611,6,average,15.8,62.1,3.9,42.9,3.46,4,0,46.8,0,3,1
STU_01745,Cryptography Lab,ITLBC608,6,average,53.7,68.3,59.4,35.8,3.46,1,1,46.8,1,1,0
STU_01745,Data Science Laboratory,ITLBC609,6,average,46.7,59.2,22.8,56.8,3.46,1,1,46.8,1,2,1
STU_01745,DevOps Laboratory,ITSBL603,6,average,77.3,66.3,81.0,50.1,3.46,2,1,46.8,-1,0,0
STU_01746,Engineering Mathematics-IV,MATH401,4,strong,43.3,96.6,62.8,67.9,6.5,4,0,46.0,1,2,1
STU_01746,Operating Systems,OS401,4,strong,65.2,94.1,59.3,71.8,6.5,4,0,46.0,0,0,0
STU_01746,Computer Networks,CN401,4,strong,65.9,83.0,57.8,58.9,6.5,4,0,46.0,0,0,0
STU_01746,Software Engineering,SE401,4,strong,69.5,89.2,76.7,63.2,6.5,4,0,46.0,-1,0,0
STU_01746,Microcontroller & Embedded Systems,MES401,4,strong,63.4,96.4,55.5,68.2,6.5,4,0,46.0,0,1,0
STU_01746,Microcontroller Lab,MESL401,4,strong,78.8,99.0,93.3,44.2,6.5,1,1,46.0,1,0,0
STU_01746,Computer Networks Lab,CNL401,4,strong,70.8,84.5,73.4,77.9,6.5,1,1,46.0,1,0,0
STU_01747,Automata Theory,ITPCC509,5,failing,2.1,32.6,0.0,28.3,2.0,4,0,53.0,-1,4,1
STU_01747,Design & Analysis of Algorithms,ITPCC501,5,failing,2.0,22.3,0.0,12.2,2.0,3,0,53.0,0,4,1
STU_01747,Cloud Computing Laboratory,ITLBC506,5,failing,2.0,35.2,0.0,23.9,2.0,1,1,53.0,-1,4,1
STU_01747,Mobile App Development Lab,ITLBC507,5,failing,2.0,24.8,2.5,12.2,2.0,1,1,53.0,0,4,1
STU_01748,Automata Theory,ITPCC509,5,above_avg,59.2,66.1,56.9,57.2,6.07,4,0,51.6,0,1,0
STU_01748,Design & Analysis of Algorithms,ITPCC501,5,above_avg,60.2,79.9,58.0,61.8,6.07,3,0,51.6,0,1,0
STU_01748,Cloud Computing Laboratory,ITLBC506,5,above_avg,68.7,78.9,68.4,52.0,6.07,1,1,51.6,-1,0,0
STU_01748,Mobile App Development Lab,ITLBC507,5,above_avg,66.7,74.3,58.8,65.0,6.07,1,1,51.6,0,0,0
STU_01749,Artificial Intelligence,ITPCC710,7,below_avg,11.0,54.8,39.4,36.2,4.59,4,0,38.8,0,4,1
STU_01749,AI Laboratory,ITLBC711,7,below_avg,22.0,59.5,2.4,48.8,4.59,1,1,38.8,-1,4,1
STU_01749,Data Analytics Lab,ITLBC712,7,below_avg,27.4,64.4,27.5,28.7,4.59,1,1,38.8,-1,4,1
STU_01750,Engineering Mathematics-IV,MATH401,4,below_avg,6.9,56.3,3.3,2.0,4.17,4,0,41.8,1,4,1
STU_01750,Operating Systems,OS401,4,below_avg,27.9,39.1,12.7,29.1,4.17,4,0,41.8,0,4,1
STU_01750,Computer Networks,CN401,4,below_avg,14.0,51.2,19.8,37.4,4.17,4,0,41.8,1,4,1
STU_01750,Software Engineering,SE401,4,below_avg,32.8,56.1,58.6,44.0,4.17,4,0,41.8,1,3,1
STU_01750,Microcontroller & Embedded Systems,MES401,4,below_avg,13.0,52.9,28.7,46.5,4.17,4,0,41.8,0,4,1
STU_01750,Microcontroller Lab,MESL401,4,below_avg,22.8,54.3,18.8,25.1,4.17,1,1,41.8,0,4,1
STU_01750,Computer Networks Lab,CNL401,4,below_avg,20.5,48.5,26.9,32.2,4.17,1,1,41.8,1,4,1
STU_01751,Engineering Mathematics-III,MATH301,3,average,46.6,62.9,29.3,56.6,5.94,4,0,66.7,0,2,0
STU_01751,Data Structures and Algorithms,DSA301,3,average,62.1,73.5,65.9,57.5,5.94,4,0,66.7,0,2,0
STU_01751,Database Management Systems,DBMS301,3,average,34.4,66.4,33.0,39.9,5.94,4,0,66.7,-1,3,1
STU_01751,Digital Logic & Design,DLDA301,3,average,22.7,71.1,37.1,20.6,5.94,4,0,66.7,-1,4,1
STU_01751,Python Programming,PYTHON301,3,average,53.4,64.7,79.1,33.6,5.94,2,1,66.7,1,2,0
STU_01751,DSA Laboratory,DSAL301,3,average,47.9,78.9,51.1,53.3,5.94,1,1,66.7,0,1,0
STU_01752,Engineering Mathematics-III,MATH301,3,above_avg,51.6,80.2,46.2,36.9,6.83,4,0,58.3,0,1,0
STU_01752,Data Structures and Algorithms,DSA301,3,above_avg,68.7,85.6,51.7,49.3,6.83,4,0,58.3,1,0,0
STU_01752,Database Management Systems,DBMS301,3,above_avg,66.1,72.3,62.5,45.2,6.83,4,0,58.3,1,0,0
STU_01752,Digital Logic & Design,DLDA301,3,above_avg,51.1,70.8,30.7,59.9,6.83,4,0,58.3,1,2,0
STU_01752,Python Programming,PYTHON301,3,above_avg,66.3,70.2,54.7,61.3,6.83,2,1,58.3,1,0,0
STU_01752,DSA Laboratory,DSAL301,3,above_avg,49.1,84.0,76.9,59.4,6.83,1,1,58.3,-1,1,0
STU_01753,Engineering Mathematics-III,MATH301,3,average,2.0,81.1,39.2,46.1,4.64,4,0,63.5,-1,4,1
STU_01753,Data Structures and Algorithms,DSA301,3,average,41.9,78.3,57.1,33.2,4.64,4,0,63.5,1,2,0
STU_01753,Database Management Systems,DBMS301,3,average,8.8,64.0,0.0,26.4,4.64,4,0,63.5,1,4,1
STU_01753,Digital Logic & Design,DLDA301,3,average,12.1,85.2,33.0,47.8,4.64,4,0,63.5,1,3,1
STU_01753,Python Programming,PYTHON301,3,average,32.0,64.7,66.4,25.2,4.64,2,1,63.5,0,3,1
STU_01753,DSA Laboratory,DSAL301,3,average,49.0,76.8,49.8,44.9,4.64,1,1,63.5,0,2,1
STU_01754,Engineering Mathematics-IV,MATH401,4,above_avg,46.9,80.3,51.7,45.4,6.35,4,0,50.6,-1,1,0
STU_01754,Operating Systems,OS401,4,above_avg,47.2,79.6,49.0,56.7,6.35,4,0,50.6,1,1,0
STU_01754,Computer Networks,CN401,4,above_avg,37.0,73.0,23.3,41.1,6.35,4,0,50.6,0,2,0
STU_01754,Software Engineering,SE401,4,above_avg,61.1,90.5,46.7,67.2,6.35,4,0,50.6,0,0,0
STU_01754,Microcontroller & Embedded Systems,MES401,4,above_avg,45.2,100.0,39.8,47.3,6.35,4,0,50.6,0,2,0
STU_01754,Microcontroller Lab,MESL401,4,above_avg,57.2,85.9,61.9,65.5,6.35,1,1,50.6,-1,1,0
STU_01754,Computer Networks Lab,CNL401,4,above_avg,83.5,85.5,93.7,33.8,6.35,1,1,50.6,0,0,0
STU_01755,Automata Theory,ITPCC509,5,above_avg,41.8,65.3,48.0,62.6,5.32,4,0,49.6,-1,2,0
STU_01755,Design & Analysis of Algorithms,ITPCC501,5,above_avg,35.2,62.2,24.5,49.5,5.32,3,0,49.6,0,2,0
STU_01755,Cloud Computing Laboratory,ITLBC506,5,above_avg,60.7,66.1,54.2,39.1,5.32,1,1,49.6,1,0,0
STU_01755,Mobile App Development Lab,ITLBC507,5,above_avg,49.4,82.9,60.1,72.1,5.32,1,1,49.6,1,2,0
STU_01756,Cryptography & Network Security,ITPCC611,6,below_avg,8.9,45.0,0.0,40.4,3.29,4,0,49.0,0,4,1
STU_01756,Cryptography Lab,ITLBC608,6,below_avg,7.2,55.5,13.9,41.7,3.29,1,1,49.0,0,4,1
STU_01756,Data Science Laboratory,ITLBC609,6,below_avg,29.8,51.8,23.0,44.6,3.29,1,1,49.0,1,4,1
STU_01756,DevOps Laboratory,ITSBL603,6,below_avg,14.7,51.6,14.8,25.8,3.29,2,1,49.0,0,4,1
STU_01757,Engineering Mathematics-IV,MATH401,4,average,16.0,84.0,6.9,28.7,3.36,4,0,56.3,0,4,1
STU_01757,Operating Systems,OS401,4,average,21.2,89.7,9.4,22.6,3.36,4,0,56.3,1,3,1
STU_01757,Computer Networks,CN401,4,average,30.0,78.3,32.0,12.6,3.36,4,0,56.3,0,3,1
STU_01757,Software Engineering,SE401,4,average,29.3,72.6,69.1,39.5,3.36,4,0,56.3,1,3,1
STU_01757,Microcontroller & Embedded Systems,MES401,4,average,34.7,97.9,5.0,29.2,3.36,4,0,56.3,0,3,1
STU_01757,Microcontroller Lab,MESL401,4,average,56.2,61.4,59.5,51.7,3.36,1,1,56.3,1,1,0
STU_01757,Computer Networks Lab,CNL401,4,average,39.3,73.7,67.9,43.8,3.36,1,1,56.3,0,2,1
STU_01758,Engineering Mathematics-III,MATH301,3,above_avg,51.8,80.7,27.0,61.1,5.7,4,0,58.2,1,1,0
STU_01758,Data Structures and Algorithms,DSA301,3,above_avg,54.8,72.8,51.4,35.6,5.7,4,0,58.2,1,2,0
STU_01758,Database Management Systems,DBMS301,3,above_avg,41.4,84.4,18.6,55.2,5.7,4,0,58.2,0,2,0
STU_01758,Digital Logic & Design,DLDA301,3,above_avg,58.0,83.8,70.8,67.4,5.7,4,0,58.2,0,0,0
STU_01758,Python Programming,PYTHON301,3,above_avg,69.6,87.2,88.5,57.9,5.7,2,1,58.2,1,0,0
STU_01758,DSA Laboratory,DSAL301,3,above_avg,78.4,88.0,81.0,62.8,5.7,1,1,58.2,-1,0,0
STU_01759,Artificial Intelligence,ITPCC710,7,above_avg,65.9,65.3,51.7,64.6,7.39,4,0,55.9,0,1,0
STU_01759,AI Laboratory,ITLBC711,7,above_avg,76.3,72.4,74.9,93.5,7.39,1,1,55.9,1,0,0
STU_01759,Data Analytics Lab,ITLBC712,7,above_avg,46.3,66.2,60.0,59.9,7.39,1,1,55.9,0,2,0
STU_01760,Engineering Mathematics-III,MATH301,3,strong,54.7,99.4,22.8,51.8,7.2,4,0,38.2,1,2,1
STU_01760,Data Structures and Algorithms,DSA301,3,strong,62.5,85.2,59.5,39.9,7.2,4,0,38.2,1,1,0
STU_01760,Database Management Systems,DBMS301,3,strong,65.5,96.0,46.2,69.4,7.2,4,0,38.2,0,0,0
STU_01760,Digital Logic & Design,DLDA301,3,strong,60.4,100.0,61.7,44.4,7.2,4,0,38.2,0,0,0
STU_01760,Python Programming,PYTHON301,3,strong,71.5,87.8,72.8,68.9,7.2,2,1,38.2,0,0,0
STU_01760,DSA Laboratory,DSAL301,3,strong,54.9,83.4,75.2,61.6,7.2,1,1,38.2,-1,1,0
STU_01761,Automata Theory,ITPCC509,5,topper,89.6,82.7,81.2,90.4,9.12,4,0,46.8,-1,0,0
STU_01761,Design & Analysis of Algorithms,ITPCC501,5,topper,97.2,95.8,70.0,96.9,9.12,3,0,46.8,1,0,0
STU_01761,Cloud Computing Laboratory,ITLBC506,5,topper,100.0,98.2,100.0,83.6,9.12,1,1,46.8,0,0,0
STU_01761,Mobile App Development Lab,ITLBC507,5,topper,93.3,99.7,100.0,100.0,9.12,1,1,46.8,0,0,0
STU_01762,Cryptography & Network Security,ITPCC611,6,above_avg,45.4,68.9,48.4,50.7,7.49,4,0,66.5,1,2,0
STU_01762,Cryptography Lab,ITLBC608,6,above_avg,54.9,82.5,56.1,73.6,7.49,1,1,66.5,1,2,0
STU_01762,Data Science Laboratory,ITLBC609,6,above_avg,45.5,77.2,68.3,56.7,7.49,1,1,66.5,0,1,0
STU_01762,DevOps Laboratory,ITSBL603,6,above_avg,53.8,81.2,57.8,56.6,7.49,2,1,66.5,1,1,0
STU_01763,Artificial Intelligence,ITPCC710,7,strong,63.2,88.1,68.5,52.8,7.78,4,0,48.9,0,1,0
STU_01763,AI Laboratory,ITLBC711,7,strong,86.6,77.3,78.9,58.5,7.78,1,1,48.9,-1,0,0
STU_01763,Data Analytics Lab,ITLBC712,7,strong,94.7,91.8,100.0,70.3,7.78,1,1,48.9,0,0,0
STU_01764,Engineering Mathematics-III,MATH301,3,failing,2.0,25.8,0.0,21.7,0.04,4,0,69.0,-1,4,1
STU_01764,Data Structures and Algorithms,DSA301,3,failing,2.0,32.2,0.0,5.0,0.04,4,0,69.0,0,4,1
STU_01764,Database Management Systems,DBMS301,3,failing,2.0,16.6,16.3,15.4,0.04,4,0,69.0,-1,4,1
STU_01764,Digital Logic & Design,DLDA301,3,failing,2.0,24.8,3.9,5.0,0.04,4,0,69.0,-1,4,1
STU_01764,Python Programming,PYTHON301,3,failing,35.5,8.4,63.1,5.0,0.04,2,1,69.0,0,4,1
STU_01764,DSA Laboratory,DSAL301,3,failing,2.0,22.6,16.6,19.9,0.04,1,1,69.0,-1,4,1
STU_01765,Engineering Mathematics-IV,MATH401,4,below_avg,2.0,67.2,0.0,2.0,1.61,4,0,47.9,-1,4,1
STU_01765,Operating Systems,OS401,4,below_avg,15.4,70.4,36.9,40.3,1.61,4,0,47.9,0,4,1
STU_01765,Computer Networks,CN401,4,below_avg,21.1,72.5,27.6,24.8,1.61,4,0,47.9,0,4,1
STU_01765,Software Engineering,SE401,4,below_avg,14.6,78.0,9.1,13.8,1.61,4,0,47.9,1,4,1
STU_01765,Microcontroller & Embedded Systems,MES401,4,below_avg,4.0,71.4,2.0,37.8,1.61,4,0,47.9,-1,4,1
STU_01765,Microcontroller Lab,MESL401,4,below_avg,4.2,77.3,17.4,29.0,1.61,1,1,47.9,1,4,1
STU_01765,Computer Networks Lab,CNL401,4,below_avg,38.9,81.5,51.7,17.5,1.61,1,1,47.9,1,3,1
STU_01766,Engineering Mathematics-III,MATH301,3,struggling,2.0,55.8,0.0,26.0,3.89,4,0,62.1,-1,4,1
STU_01766,Data Structures and Algorithms,DSA301,3,struggling,2.0,52.5,5.8,19.2,3.89,4,0,62.1,0,4,1
STU_01766,Database Management Systems,DBMS301,3,struggling,2.0,49.5,13.0,19.4,3.89,4,0,62.1,0,4,1
STU_01766,Digital Logic & Design,DLDA301,3,struggling,2.0,49.5,0.0,16.5,3.89,4,0,62.1,-1,4,1
STU_01766,Python Programming,PYTHON301,3,struggling,34.2,53.8,44.6,19.2,3.89,2,1,62.1,-1,4,1
STU_01766,DSA Laboratory,DSAL301,3,struggling,27.3,49.8,28.4,22.5,3.89,1,1,62.1,-1,4,1
STU_01767,Engineering Mathematics-III,MATH301,3,below_avg,51.9,51.8,50.2,35.7,4.43,4,0,44.8,0,2,0
STU_01767,Data Structures and Algorithms,DSA301,3,below_avg,32.0,64.3,10.0,34.0,4.43,4,0,44.8,1,3,1
STU_01767,Database Management Systems,DBMS301,3,below_avg,48.7,39.9,38.2,48.8,4.43,4,0,44.8,0,3,1
STU_01767,Digital Logic & Design,DLDA301,3,below_avg,33.5,53.4,42.1,62.2,4.43,4,0,44.8,0,3,1
STU_01767,Python Programming,PYTHON301,3,below_avg,34.1,61.4,52.8,30.0,4.43,2,1,44.8,0,3,1
STU_01767,DSA Laboratory,DSAL301,3,below_avg,30.6,54.7,45.9,60.0,4.43,1,1,44.8,-1,4,1
STU_01768,Engineering Mathematics-IV,MATH401,4,above_avg,27.0,55.5,0.0,28.5,5.62,4,0,62.3,0,3,1
STU_01768,Operating Systems,OS401,4,above_avg,37.7,58.8,50.0,58.4,5.62,4,0,62.3,0,2,0
STU_01768,Computer Networks,CN401,4,above_avg,44.8,66.3,32.4,59.6,5.62,4,0,62.3,0,2,1
STU_01768,Software Engineering,SE401,4,above_avg,52.5,73.6,45.5,41.0,5.62,4,0,62.3,0,2,0
STU_01768,Microcontroller & Embedded Systems,MES401,4,above_avg,26.5,86.0,25.8,37.7,5.62,4,0,62.3,0,2,0
STU_01768,Microcontroller Lab,MESL401,4,above_avg,67.2,74.5,81.9,50.7,5.62,1,1,62.3,1,0,0
STU_01768,Computer Networks Lab,CNL401,4,above_avg,46.2,77.9,56.7,34.4,5.62,1,1,62.3,0,1,0
STU_01769,Engineering Mathematics-III,MATH301,3,struggling,2.0,47.6,17.1,12.6,1.81,4,0,57.3,-1,4,1
STU_01769,Data Structures and Algorithms,DSA301,3,struggling,12.0,48.8,5.4,26.9,1.81,4,0,57.3,0,4,1
STU_01769,Database Management Systems,DBMS301,3,struggling,7.8,59.1,9.5,31.1,1.81,4,0,57.3,-1,4,1
STU_01769,Digital Logic & Design,DLDA301,3,struggling,7.1,53.8,0.0,14.8,1.81,4,0,57.3,-1,4,1
STU_01769,Python Programming,PYTHON301,3,struggling,16.9,58.4,14.1,7.3,1.81,2,1,57.3,-1,4,1
