student_id,subject_name,subject_code,semester,archetype,subject_score,attendance,assignment_score,quiz_average,lab_performance,previous_related_score,study_hours,difficulty_factor,cgpa,credits,is_practical,class_avg_score,score_vs_class_avg,trend_indicator,weakness_severity,needs_intervention
STU_05917,AI Laboratory,ITLBC711,7,strong,88.5,76.9,89.5,93.7,78.0,56.8,2.7,0.42,8.62,1,1,64.2,24.3,0,0,0
STU_05917,Data Analytics Lab,ITLBC712,7,strong,78.4,99.6,90.1,87.0,91.3,69.9,3.2,0.38,8.62,1,1,64.2,14.2,1,0,0
STU_05918,Cryptography & Network Security,ITPCC611,6,average,59.9,83.8,65.4,53.9,65.6,53.7,5.9,0.8,5.25,4,0,53.3,6.6,1,1,0
STU_05918,Cryptography Lab,ITLBC608,6,average,59.6,85.1,64.1,58.6,60.2,62.5,1.1,0.48,5.25,1,1,53.3,6.3,0,1,0
STU_05918,Data Science Laboratory,ITLBC609,6,average,66.2,62.4,75.0,69.8,100.0,37.0,1.5,0.4,5.25,1,1,53.3,12.9,0,0,0
STU_05918,DevOps Laboratory,ITSBL603,6,average,62.0,69.0,68.8,63.6,63.9,57.5,3.0,0.46,5.25,2,1,53.3,8.7,0,1,0
STU_05919,Cryptography & Network Security,ITPCC611,6,inconsistent,92.7,73.2,53.6,74.6,97.5,61.0,11.8,0.8,7.29,4,0,48.6,44.1,0,0,0
STU_05919,Cryptography Lab,ITLBC608,6,inconsistent,80.9,95.7,55.4,81.9,96.4,61.1,3.0,0.48,7.29,1,1,48.6,32.3,-1,0,0
STU_05919,Data Science Laboratory,ITLBC609,6,inconsistent,59.1,83.4,54.2,88.8,61.0,65.3,6.7,0.4,7.29,1,1,48.6,10.5,1,0,0
STU_05919,DevOps Laboratory,ITSBL603,6,inconsistent,79.8,86.0,51.4,76.0,60.8,55.5,6.6,0.46,7.29,2,1,48.6,31.2,0,0,0
STU_05920,Automata Theory,ITPCC509,5,below_avg,3.9,49.9,42.5,0.0,24.8,39.0,2.7,0.85,3.89,4,0,48.0,-44.1,0,4,1
STU_05920,Design & Analysis of Algorithms,ITPCC501,5,below_avg,21.1,75.0,30.1,17.5,0.0,25.4,0.2,0.78,3.89,3,0,48.0,-26.9,1,3,1
STU_05920,Cloud Computing Laboratory,ITLBC506,5,below_avg,30.7,74.8,44.6,47.1,34.0,20.8,1.5,0.44,3.89,1,1,48.0,-17.3,0,3,1
STU_05920,Mobile App Development Lab,ITLBC507,5,below_avg,45.9,98.2,41.1,57.2,54.6,49.5,0.0,0.46,3.89,1,1,48.0,-2.1,-1,2,0
STU_05921,Engineering Mathematics-IV,MATH401,4,strong,69.9,85.3,91.0,62.1,61.6,75.6,12.6,0.78,8.38,4,0,54.0,15.9,1,0,0
STU_05921,Operating Systems,OS401,4,strong,73.2,87.5,81.2,73.7,84.8,58.2,13.5,0.72,8.38,4,0,54.0,19.2,0,0,0
STU_05921,Computer Networks,CN401,4,strong,62.2,91.0,99.9,52.4,49.0,57.4,12.8,0.67,8.38,4,0,54.0,8.2,0,1,0
STU_05921,Software Engineering,SE401,4,strong,66.5,90.2,90.6,80.3,64.2,71.6,14.0,0.5,8.38,4,0,54.0,12.5,0,0,0
STU_05921,Microcontroller & Embedded Systems,MES401,4,strong,63.0,91.7,91.3,91.4,44.2,74.8,12.2,0.75,8.38,4,0,54.0,9.0,1,1,0
STU_05921,Microcontroller Lab,MESL401,4,strong,85.1,100.0,74.9,62.5,79.3,73.7,2.4,0.48,8.38,1,1,54.0,31.1,0,0,0
STU_05921,Computer Networks Lab,CNL401,4,strong,91.4,75.2,85.5,91.0,100.0,51.0,3.4,0.43,8.38,1,1,54.0,37.4,1,0,0
STU_05922,Engineering Mathematics-IV,MATH401,4,strong,62.0,79.7,85.0,43.6,25.8,43.0,6.5,0.78,7.9,4,0,39.9,22.1,-1,1,0
STU_05922,Operating Systems,OS401,4,strong,62.4,82.1,80.1,77.6,74.6,69.7,6.3,0.72,7.9,4,0,39.9,22.5,1,0,0
STU_05922,Computer Networks,CN401,4,strong,70.9,84.1,60.4,75.6,74.1,61.4,8.1,0.67,7.9,4,0,39.9,31.0,0,0,0
STU_05922,Software Engineering,SE401,4,strong,60.6,93.2,82.8,38.8,51.4,61.4,6.6,0.5,7.9,4,0,39.9,20.7,1,1,0
STU_05922,Microcontroller & Embedded Systems,MES401,4,strong,72.9,87.5,81.4,81.3,94.0,72.5,7.6,0.75,7.9,4,0,39.9,33.0,0,0,0
STU_05922,Microcontroller Lab,MESL401,4,strong,79.5,78.0,73.9,74.0,90.0,58.1,2.5,0.48,7.9,1,1,39.9,39.6,0,0,0
STU_05922,Computer Networks Lab,CNL401,4,strong,66.4,72.1,85.9,59.7,76.7,74.9,3.8,0.43,7.9,1,1,39.9,26.5,0,0,0
STU_05923,Engineering Mathematics-IV,MATH401,4,strong,79.0,78.1,85.1,83.8,70.2,86.5,8.8,0.78,9.07,4,0,49.1,29.9,0,0,0
STU_05923,Operating Systems,OS401,4,strong,77.5,81.7,100.0,83.4,79.8,88.7,8.7,0.72,9.07,4,0,49.1,28.4,0,0,0
STU_05923,Computer Networks,CN401,4,strong,79.3,85.9,89.8,68.2,72.7,63.3,8.4,0.67,9.07,4,0,49.1,30.2,0,0,0
STU_05923,Software Engineering,SE401,4,strong,89.1,91.4,86.0,80.9,100.0,67.7,7.1,0.5,9.07,4,0,49.1,40.0,0,0,0
STU_05923,Microcontroller & Embedded Systems,MES401,4,strong,83.7,97.6,82.9,96.1,75.2,81.2,10.6,0.75,9.07,4,0,49.1,34.6,0,0,0
STU_05923,Microcontroller Lab,MESL401,4,strong,79.7,84.5,88.0,100.0,79.5,87.4,4.4,0.48,9.07,1,1,49.1,30.6,-1,0,0
STU_05923,Computer Networks Lab,CNL401,4,strong,80.8,100.0,93.3,66.2,91.3,59.4,1.2,0.43,9.07,1,1,49.1,31.7,0,0,0
STU_05924,Automata Theory,ITPCC509,5,above_avg,36.3,73.9,65.2,6.0,25.1,57.9,9.6,0.85,6.23,4,0,55.5,-19.2,0,3,1
STU_05924,Design & Analysis of Algorithms,ITPCC501,5,above_avg,56.5,96.1,80.2,47.8,68.6,53.5,9.1,0.78,6.23,3,0,55.5,1.0,0,1,0
STU_05924,Cloud Computing Laboratory,ITLBC506,5,above_avg,78.5,82.1,81.7,62.8,97.5,63.2,3.2,0.44,6.23,1,1,55.5,23.0,1,0,0
STU_05924,Mobile App Development Lab,ITLBC507,5,above_avg,64.5,74.9,68.8,64.7,70.1,30.6,0.0,0.46,6.23,1,1,55.5,9.0,0,1,0
STU_05925,Cryptography & Network Security,ITPCC611,6,inconsistent,43.5,47.5,66.1,50.6,24.4,66.6,11.1,0.8,4.69,4,0,56.2,-12.7,1,3,1
STU_05925,Cryptography Lab,ITLBC608,6,inconsistent,51.6,57.7,73.9,42.3,76.6,51.7,1.4,0.48,4.69,1,1,56.2,-4.6,-1,2,0
STU_05925,Data Science Laboratory,ITLBC609,6,inconsistent,52.0,33.3,61.0,68.1,59.1,50.2,5.4,0.4,4.69,1,1,56.2,-4.2,-1,2,1
STU_05925,DevOps Laboratory,ITSBL603,6,inconsistent,54.1,47.8,81.4,55.3,65.2,52.6,5.1,0.46,4.69,2,1,56.2,-2.1,0,2,1
STU_05926,Engineering Mathematics-III,MATH301,3,topper,100.0,91.2,83.8,97.2,100.0,75.7,12.3,0.82,8.81,4,0,62.8,37.2,0,0,0
STU_05926,Data Structures and Algorithms,DSA301,3,topper,100.0,77.6,100.0,100.0,98.9,94.4,12.8,0.68,8.81,4,0,62.8,37.2,0,0,0
STU_05926,Database Management Systems,DBMS301,3,topper,98.0,96.2,87.3,98.9,100.0,84.8,8.1,0.58,8.81,4,0,62.8,35.2,1,0,0
STU_05926,Digital Logic & Design,DLDA301,3,topper,99.1,96.5,100.0,75.1,100.0,77.2,12.2,0.65,8.81,4,0,62.8,36.3,0,0,0
STU_05926,Python Programming,PYTHON301,3,topper,89.2,89.3,94.5,100.0,79.4,75.3,3.5,0.38,8.81,2,1,62.8,26.4,0,0,0
STU_05926,DSA Laboratory,DSAL301,3,topper,95.3,86.3,100.0,100.0,88.6,100.0,0.7,0.42,8.81,1,1,62.8,32.5,0,0,0
STU_05927,Engineering Mathematics-III,MATH301,3,below_avg,40.1,76.5,52.5,50.4,25.5,31.9,6.0,0.82,3.73,4,0,47.4,-7.3,0,2,0
STU_05927,Data Structures and Algorithms,DSA301,3,below_avg,2.0,71.0,32.3,3.1,20.9,44.2,1.8,0.68,3.73,4,0,47.4,-45.4,1,4,1
STU_05927,Database Management Systems,DBMS301,3,below_avg,19.0,54.6,51.9,17.7,17.9,61.9,4.3,0.58,3.73,4,0,47.4,-28.4,-1,4,1
STU_05927,Digital Logic & Design,DLDA301,3,below_avg,10.4,61.3,36.5,7.1,6.2,24.4,3.8,0.65,3.73,4,0,47.4,-37.0,1,4,1
STU_05927,Python Programming,PYTHON301,3,below_avg,48.7,66.4,52.3,33.7,61.6,47.3,1.0,0.38,3.73,2,1,47.4,1.3,-1,2,1
STU_05927,DSA Laboratory,DSAL301,3,below_avg,55.4,72.4,48.9,29.9,83.0,22.3,2.3,0.42,3.73,1,1,47.4,8.0,0,2,0
STU_05928,Automata Theory,ITPCC509,5,average,49.3,54.1,81.0,45.4,35.2,52.6,2.8,0.85,5.63,4,0,59.0,-9.7,0,3,1
STU_05928,Design & Analysis of Algorithms,ITPCC501,5,average,53.5,55.6,52.0,11.0,69.1,38.7,4.6,0.78,5.63,3,0,59.0,-5.5,0,2,1
STU_05928,Cloud Computing Laboratory,ITLBC506,5,average,36.4,64.8,79.3,35.3,42.3,48.2,0.0,0.44,5.63,1,1,59.0,-22.6,0,2,0
STU_05928,Mobile App Development Lab,ITLBC507,5,average,55.2,59.0,48.3,44.0,57.0,53.7,3.2,0.46,5.63,1,1,59.0,-3.8,1,2,1
STU_05929,Engineering Mathematics-III,MATH301,3,struggling,2.0,28.6,48.3,11.9,0.0,19.4,2.5,0.82,3.53,4,0,50.4,-48.4,-1,4,1
STU_05929,Data Structures and Algorithms,DSA301,3,struggling,33.4,44.0,31.1,12.9,13.2,54.1,3.8,0.68,3.53,4,0,50.4,-17.0,-1,4,1
STU_05929,Database Management Systems,DBMS301,3,struggling,21.0,35.4,43.4,29.9,23.0,23.7,4.1,0.58,3.53,4,0,50.4,-29.4,0,4,1
STU_05929,Digital Logic & Design,DLDA301,3,struggling,15.8,28.4,24.7,31.6,23.2,36.5,0.2,0.65,3.53,4,0,50.4,-34.6,-1,4,1
STU_05929,Python Programming,PYTHON301,3,struggling,36.6,16.7,26.9,29.1,47.2,21.2,2.6,0.38,3.53,2,1,50.4,-13.8,-1,4,1
STU_05929,DSA Laboratory,DSAL301,3,struggling,7.8,34.6,57.1,0.0,15.5,28.8,0.0,0.42,3.53,1,1,50.4,-42.6,0,4,1
STU_05930,Engineering Mathematics-IV,MATH401,4,below_avg,2.0,57.8,58.3,35.4,0.0,40.8,1.7,0.78,3.95,4,0,47.4,-45.4,0,4,1
STU_05930,Operating Systems,OS401,4,below_avg,2.4,71.4,63.7,12.4,0.0,31.9,2.2,0.72,3.95,4,0,47.4,-45.0,0,4,1
STU_05930,Computer Networks,CN401,4,below_avg,10.9,60.8,57.3,2.7,12.5,38.8,3.2,0.67,3.95,4,0,47.4,-36.5,1,4,1
STU_05930,Software Engineering,SE401,4,below_avg,17.6,74.3,56.2,20.2,0.0,21.6,2.4,0.5,3.95,4,0,47.4,-29.8,0,4,1
STU_05930,Microcontroller & Embedded Systems,MES401,4,below_avg,14.2,76.6,52.5,14.6,12.5,35.7,2.7,0.75,3.95,4,0,47.4,-33.2,0,3,1
STU_05930,Microcontroller Lab,MESL401,4,below_avg,38.6,60.7,60.6,34.9,45.1,35.1,0.0,0.48,3.95,1,1,47.4,-8.8,0,3,1
STU_05930,Computer Networks Lab,CNL401,4,below_avg,25.3,66.9,67.6,35.6,15.2,27.1,0.0,0.43,3.95,1,1,47.4,-22.1,1,3,1
STU_05931,Engineering Mathematics-IV,MATH401,4,topper,80.0,99.5,92.9,70.8,51.0,75.5,15.0,0.78,8.2,4,0,48.1,31.9,1,0,0
STU_05931,Operating Systems,OS401,4,topper,79.2,83.6,93.4,64.5,64.9,72.6,12.8,0.72,8.2,4,0,48.1,31.1,-1,0,0
STU_05931,Computer Networks,CN401,4,topper,85.5,100.0,100.0,100.0,73.1,85.8,15.0,0.67,8.2,4,0,48.1,37.4,1,0,0
STU_05931,Software Engineering,SE401,4,topper,85.3,88.1,84.7,73.3,70.3,77.6,13.0,0.5,8.2,4,0,48.1,37.2,1,0,0
STU_05931,Microcontroller & Embedded Systems,MES401,4,topper,87.9,100.0,78.1,100.0,64.8,83.7,15.0,0.75,8.2,4,0,48.1,39.8,0,0,0
STU_05931,Microcontroller Lab,MESL401,4,topper,88.8,86.9,94.8,90.7,96.3,68.8,1.4,0.48,8.2,1,1,48.1,40.7,0,0,0
STU_05931,Computer Networks Lab,CNL401,4,topper,98.3,100.0,100.0,100.0,100.0,84.4,5.3,0.43,8.2,1,1,48.1,50.2,-1,0,0
STU_05932,Engineering Mathematics-IV,MATH401,4,above_avg,42.3,82.9,69.3,22.4,54.6,62.1,6.2,0.78,4.4,4,0,61.4,-19.1,-1,2,0
STU_05932,Operating Systems,OS401,4,above_avg,44.0,80.6,86.2,53.9,26.6,59.6,5.9,0.72,4.4,4,0,61.4,-17.4,0,2,0
STU_05932,Computer Networks,CN401,4,above_avg,25.3,78.8,86.2,26.8,11.4,31.2,6.7,0.67,4.4,4,0,61.4,-36.1,0,3,1
STU_05932,Software Engineering,SE401,4,above_avg,39.7,88.9,88.4,30.1,34.5,38.2,4.7,0.5,4.4,4,0,61.4,-21.7,1,2,0
STU_05932,Microcontroller & Embedded Systems,MES401,4,above_avg,57.0,68.7,86.7,64.2,68.9,40.0,6.5,0.75,4.4,4,0,61.4,-4.4,0,1,0
STU_05932,Microcontroller Lab,MESL401,4,above_avg,44.6,75.1,93.7,56.7,41.7,66.7,1.2,0.48,4.4,1,1,61.4,-16.8,0,2,0
STU_05932,Computer Networks Lab,CNL401,4,above_avg,73.6,81.8,82.0,100.0,68.0,86.3,4.2,0.43,4.4,1,1,61.4,12.2,1,0,0
STU_05933,Engineering Mathematics-III,MATH301,3,strong,63.7,96.4,65.2,42.1,52.3,68.4,13.3,0.82,5.6,4,0,46.1,17.6,-1,1,0
STU_05933,Data Structures and Algorithms,DSA301,3,strong,57.4,88.5,80.2,80.6,66.5,48.1,11.2,0.68,5.6,4,0,46.1,11.3,0,1,0
STU_05933,Database Management Systems,DBMS301,3,strong,50.9,78.9,93.2,65.8,42.7,68.2,14.7,0.58,5.6,4,0,46.1,4.8,1,1,0
STU_05933,Digital Logic & Design,DLDA301,3,strong,59.1,95.4,77.6,70.5,51.6,71.7,15.0,0.65,5.6,4,0,46.1,13.0,0,1,0
STU_05933,Python Programming,PYTHON301,3,strong,78.1,98.2,63.4,100.0,86.5,52.4,3.4,0.38,5.6,2,1,46.1,32.0,0,0,0
STU_05933,DSA Laboratory,DSAL301,3,strong,79.1,83.0,73.1,74.2,100.0,47.9,6.2,0.42,5.6,1,1,46.1,33.0,1,0,0
STU_05934,Engineering Mathematics-IV,MATH401,4,struggling,11.9,74.0,24.4,18.7,16.4,23.1,0.8,0.78,2.31,4,0,58.8,-46.9,-1,4,1
STU_05934,Operating Systems,OS401,4,struggling,20.8,58.9,16.6,41.8,35.1,18.7,1.3,0.72,2.31,4,0,58.8,-38.0,-1,4,1
STU_05934,Computer Networks,CN401,4,struggling,2.0,56.2,8.8,0.0,0.0,19.1,2.9,0.67,2.31,4,0,58.8,-56.8,0,4,1
STU_05934,Software Engineering,SE401,4,struggling,2.0,51.7,23.5,13.0,4.4,28.1,1.2,0.5,2.31,4,0,58.8,-56.8,0,4,1
STU_05934,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,49.2,13.8,0.0,4.3,21.6,0.4,0.75,2.31,4,0,58.8,-56.8,-1,4,1
STU_05934,Microcontroller Lab,MESL401,4,struggling,2.0,45.6,24.2,11.5,45.6,15.7,0.0,0.48,2.31,1,1,58.8,-56.8,-1,4,1
STU_05934,Computer Networks Lab,CNL401,4,struggling,20.6,60.2,24.2,32.6,18.1,32.0,0.0,0.43,2.31,1,1,58.8,-38.2,-1,4,1
STU_05935,Artificial Intelligence,ITPCC710,7,above_avg,58.7,85.9,82.8,67.0,59.0,69.5,7.1,0.7,6.78,4,0,64.7,-6.0,0,0,0
STU_05935,AI Laboratory,ITLBC711,7,above_avg,71.9,82.6,61.3,66.2,75.4,63.5,2.5,0.42,6.78,1,1,64.7,7.2,0,0,0
STU_05935,Data Analytics Lab,ITLBC712,7,above_avg,74.5,92.1,67.0,94.7,82.1,51.8,1.8,0.38,6.78,1,1,64.7,9.8,1,0,0
STU_05936,Engineering Mathematics-IV,MATH401,4,failing,2.0,41.1,26.1,1.4,0.0,2.0,3.4,0.78,1.01,4,0,59.3,-57.3,-1,4,1
STU_05936,Operating Systems,OS401,4,failing,2.0,31.3,7.1,0.0,5.1,28.9,0.0,0.72,1.01,4,0,59.3,-57.3,-1,4,1
STU_05936,Computer Networks,CN401,4,failing,2.0,38.2,24.3,0.0,0.0,5.8,4.9,0.67,1.01,4,0,59.3,-57.3,-1,4,1
STU_05936,Software Engineering,SE401,4,failing,16.9,26.0,11.9,16.3,11.6,16.1,1.2,0.5,1.01,4,0,59.3,-42.4,-1,4,1
STU_05936,Microcontroller & Embedded Systems,MES401,4,failing,2.0,22.4,4.6,0.0,0.0,9.4,0.7,0.75,1.01,4,0,59.3,-57.3,0,4,1
STU_05936,Microcontroller Lab,MESL401,4,failing,23.0,15.9,23.0,28.5,29.1,31.8,1.4,0.48,1.01,1,1,59.3,-36.3,0,4,1
STU_05936,Computer Networks Lab,CNL401,4,failing,5.6,32.5,20.4,6.4,22.6,7.5,0.0,0.43,1.01,1,1,59.3,-53.7,0,4,1
STU_05937,Artificial Intelligence,ITPCC710,7,above_avg,56.7,72.2,90.7,53.7,44.8,71.0,8.3,0.7,6.82,4,0,66.2,-9.5,1,1,0
STU_05937,AI Laboratory,ITLBC711,7,above_avg,62.8,74.6,82.8,77.4,77.4,46.1,2.8,0.42,6.82,1,1,66.2,-3.4,0,1,0
STU_05937,Data Analytics Lab,ITLBC712,7,above_avg,65.2,80.6,90.6,80.1,73.4,62.2,3.6,0.38,6.82,1,1,66.2,-1.0,0,0,0
STU_05938,Artificial Intelligence,ITPCC710,7,average,49.1,76.6,62.3,71.9,26.8,60.3,7.0,0.7,5.51,4,0,57.0,-7.9,0,1,0
STU_05938,AI Laboratory,ITLBC711,7,average,38.3,69.3,56.4,34.1,50.9,47.0,0.1,0.42,5.51,1,1,57.0,-18.7,0,2,0
STU_05938,Data Analytics Lab,ITLBC712,7,average,56.3,68.9,62.8,41.7,67.3,56.7,0.0,0.38,5.51,1,1,57.0,-0.7,0,1,0
STU_05939,Engineering Mathematics-III,MATH301,3,topper,77.0,94.4,100.0,80.2,85.3,71.4,15.0,0.82,8.67,4,0,60.3,16.7,0,0,0
STU_05939,Data Structures and Algorithms,DSA301,3,topper,79.4,83.5,88.5,58.7,75.8,74.5,13.5,0.68,8.67,4,0,60.3,19.1,0,0,0
STU_05939,Database Management Systems,DBMS301,3,topper,80.6,94.6,77.0,86.7,76.6,90.2,15.0,0.58,8.67,4,0,60.3,20.3,0,0,0
STU_05939,Digital Logic & Design,DLDA301,3,topper,100.0,80.0,75.0,100.0,100.0,100.0,15.0,0.65,8.67,4,0,60.3,39.7,1,0,0
STU_05939,Python Programming,PYTHON301,3,topper,100.0,93.5,81.8,99.5,100.0,74.7,9.4,0.38,8.67,2,1,60.3,39.7,-1,0,0
STU_05939,DSA Laboratory,DSAL301,3,topper,100.0,86.6,89.4,79.5,100.0,86.3,5.6,0.42,8.67,1,1,60.3,39.7,-1,0,0
STU_05940,Engineering Mathematics-III,MATH301,3,below_avg,14.5,48.1,52.8,6.6,8.3,29.8,4.1,0.82,6.31,4,0,57.3,-42.8,0,4,1
STU_05940,Data Structures and Algorithms,DSA301,3,below_avg,21.8,53.2,58.6,25.3,17.1,48.5,3.5,0.68,6.31,4,0,57.3,-35.5,1,4,1
STU_05940,Database Management Systems,DBMS301,3,below_avg,15.6,35.3,42.6,13.3,26.5,37.8,4.7,0.58,6.31,4,0,57.3,-41.7,1,4,1
STU_05940,Digital Logic & Design,DLDA301,3,below_avg,29.3,51.4,52.4,25.2,25.2,40.9,3.6,0.65,6.31,4,0,57.3,-28.0,-1,4,1
STU_05940,Python Programming,PYTHON301,3,below_avg,44.1,39.4,65.3,24.5,66.5,40.7,2.9,0.38,6.31,2,1,57.3,-13.2,0,4,1
STU_05940,DSA Laboratory,DSAL301,3,below_avg,50.1,52.8,37.0,51.8,84.5,36.9,2.7,0.42,6.31,1,1,57.3,-7.2,1,2,0
STU_05941,Artificial Intelligence,ITPCC710,7,above_avg,46.4,86.4,89.7,44.8,58.8,62.6,10.9,0.7,7.65,4,0,45.7,0.7,-1,2,0
STU_05941,AI Laboratory,ITLBC711,7,above_avg,65.3,69.8,95.7,74.4,90.3,51.1,4.9,0.42,7.65,1,1,45.7,19.6,0,0,0
STU_05941,Data Analytics Lab,ITLBC712,7,above_avg,67.1,68.5,80.8,51.4,48.5,66.1,0.0,0.38,7.65,1,1,45.7,21.4,1,1,0
STU_05942,Engineering Mathematics-III,MATH301,3,failing,2.0,26.1,16.1,0.0,0.0,6.2,3.2,0.82,1.93,4,0,57.0,-55.0,-1,4,1
STU_05942,Data Structures and Algorithms,DSA301,3,failing,2.0,35.6,18.2,26.1,11.6,20.7,4.1,0.68,1.93,4,0,57.0,-55.0,-1,4,1
STU_05942,Database Management Systems,DBMS301,3,failing,3.3,25.8,32.2,19.5,5.9,5.0,2.6,0.58,1.93,4,0,57.0,-53.7,0,4,1
STU_05942,Digital Logic & Design,DLDA301,3,failing,6.4,27.0,2.9,12.3,6.3,11.2,1.3,0.65,1.93,4,0,57.0,-50.6,0,4,1
STU_05942,Python Programming,PYTHON301,3,failing,2.0,39.2,16.2,22.9,0.0,26.4,0.0,0.38,1.93,2,1,57.0,-55.0,-1,4,1
STU_05942,DSA Laboratory,DSAL301,3,failing,16.0,30.3,10.5,0.0,29.6,19.0,0.0,0.42,1.93,1,1,57.0,-41.0,-1,4,1
STU_05943,Engineering Mathematics-III,MATH301,3,above_avg,31.2,78.3,62.5,11.2,14.3,51.8,5.8,0.82,6.96,4,0,53.4,-22.2,0,3,1
STU_05943,Data Structures and Algorithms,DSA301,3,above_avg,45.4,71.6,71.5,31.2,53.8,30.4,6.2,0.68,6.96,4,0,53.4,-8.0,1,2,1
STU_05943,Database Management Systems,DBMS301,3,above_avg,27.6,89.0,73.6,19.6,20.7,49.3,9.5,0.58,6.96,4,0,53.4,-25.8,-1,3,1
STU_05943,Digital Logic & Design,DLDA301,3,above_avg,40.4,70.9,62.4,28.2,39.9,59.2,7.0,0.65,6.96,4,0,53.4,-13.0,1,2,0
STU_05943,Python Programming,PYTHON301,3,above_avg,70.9,83.8,80.3,79.1,54.5,43.9,5.7,0.38,6.96,2,1,53.4,17.5,-1,0,0
STU_05943,DSA Laboratory,DSAL301,3,above_avg,40.0,75.0,78.0,38.1,51.7,67.0,3.9,0.42,6.96,1,1,53.4,-13.4,0,2,1
STU_05944,Automata Theory,ITPCC509,5,average,46.7,51.0,77.1,59.4,25.8,47.3,2.3,0.85,5.18,4,0,57.6,-10.9,-1,2,0
STU_05944,Design & Analysis of Algorithms,ITPCC501,5,average,22.9,67.4,86.2,35.1,20.0,34.5,4.3,0.78,5.18,3,0,57.6,-34.7,-1,3,1
STU_05944,Cloud Computing Laboratory,ITLBC506,5,average,61.6,70.2,81.8,76.5,75.0,43.3,1.2,0.44,5.18,1,1,57.6,4.0,-1,1,0
STU_05944,Mobile App Development Lab,ITLBC507,5,average,52.9,63.6,55.9,42.3,74.6,39.3,0.3,0.46,5.18,1,1,57.6,-4.7,0,2,1
STU_05945,Engineering Mathematics-IV,MATH401,4,topper,100.0,100.0,100.0,100.0,90.5,97.3,14.5,0.78,9.46,4,0,56.9,43.1,1,0,0
STU_05945,Operating Systems,OS401,4,topper,97.4,99.9,85.7,100.0,96.6,88.6,14.2,0.72,9.46,4,0,56.9,40.5,0,0,0
STU_05945,Computer Networks,CN401,4,topper,94.5,95.5,100.0,97.3,93.5,88.2,14.6,0.67,9.46,4,0,56.9,37.6,0,0,0
STU_05945,Software Engineering,SE401,4,topper,95.3,83.7,92.0,100.0,100.0,79.5,12.9,0.5,9.46,4,0,56.9,38.4,0,0,0
STU_05945,Microcontroller & Embedded Systems,MES401,4,topper,99.3,96.4,95.2,100.0,90.5,57.9,15.0,0.75,9.46,4,0,56.9,42.4,-1,0,0
STU_05945,Microcontroller Lab,MESL401,4,topper,100.0,100.0,100.0,89.8,100.0,84.5,2.4,0.48,9.46,1,1,56.9,43.1,-1,0,0
STU_05945,Computer Networks Lab,CNL401,4,topper,87.2,86.1,100.0,91.5,97.5,89.0,5.9,0.43,9.46,1,1,56.9,30.3,1,0,0
STU_05946,Engineering Mathematics-IV,MATH401,4,below_avg,38.8,67.3,57.0,35.0,42.9,7.9,3.5,0.78,1.77,4,0,66.6,-27.8,1,2,1
STU_05946,Operating Systems,OS401,4,below_avg,15.4,58.4,43.2,21.3,13.7,41.0,2.3,0.72,1.77,4,0,66.6,-51.2,0,4,1
STU_05946,Computer Networks,CN401,4,below_avg,15.1,61.9,43.7,23.5,9.4,15.5,1.3,0.67,1.77,4,0,66.6,-51.5,1,4,1
STU_05946,Software Engineering,SE401,4,below_avg,27.4,65.6,21.9,23.1,0.5,64.4,2.3,0.5,1.77,4,0,66.6,-39.2,0,3,1
STU_05946,Microcontroller & Embedded Systems,MES401,4,below_avg,13.1,58.6,26.1,0.0,24.1,17.7,3.6,0.75,1.77,4,0,66.6,-53.5,1,4,1
STU_05946,Microcontroller Lab,MESL401,4,below_avg,20.4,61.2,36.2,17.2,21.2,42.5,2.2,0.48,1.77,1,1,66.6,-46.2,1,4,1
STU_05946,Computer Networks Lab,CNL401,4,below_avg,40.9,66.9,38.3,35.6,40.4,44.1,1.5,0.43,1.77,1,1,66.6,-25.7,1,2,1
STU_05947,Engineering Mathematics-IV,MATH401,4,struggling,2.0,33.7,37.0,0.0,0.0,21.3,2.1,0.78,2.45,4,0,53.8,-51.8,-1,4,1
STU_05947,Operating Systems,OS401,4,struggling,3.0,46.1,29.6,0.0,0.0,30.8,0.0,0.72,2.45,4,0,53.8,-50.8,-1,4,1
STU_05947,Computer Networks,CN401,4,struggling,45.5,59.8,36.7,69.9,62.8,30.6,0.3,0.67,2.45,4,0,53.8,-8.3,-1,2,0
STU_05947,Software Engineering,SE401,4,struggling,15.3,44.8,17.6,20.7,6.8,5.0,2.0,0.5,2.45,4,0,53.8,-38.5,0,4,1
STU_05947,Microcontroller & Embedded Systems,MES401,4,struggling,2.0,32.4,33.6,2.1,0.0,9.3,0.0,0.75,2.45,4,0,53.8,-51.8,-1,4,1
STU_05947,Microcontroller Lab,MESL401,4,struggling,30.6,52.6,40.7,48.5,43.3,21.5,0.0,0.48,2.45,1,1,53.8,-23.2,-1,3,1
STU_05947,Computer Networks Lab,CNL401,4,struggling,11.8,48.1,41.9,12.2,39.5,13.6,0.0,0.43,2.45,1,1,53.8,-42.0,0,4,1
STU_05948,Artificial Intelligence,ITPCC710,7,below_avg,34.1,67.9,51.3,42.2,0.0,34.6,6.0,0.7,3.46,4,0,51.0,-16.9,-1,3,1
STU_05948,AI Laboratory,ITLBC711,7,below_avg,64.6,72.0,52.4,64.2,59.8,37.6,2.0,0.42,3.46,1,1,51.0,13.6,1,1,0
